station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,presentwx,metar
LGA,2013-06-14T03:51:00Z,57.92,53.96,86.63,50.00,23,0.05,29.51,999.20,8,33.00,OVC,M,M,M,1400.00,M,M,M,-RA,KLGA 140351Z 05023G33KT 8SM -RA OVC014 14/12 A2951 RMK AO2 PK WND 06038/0320 SLP992 P0005 T01440122
LGA,2013-06-14T04:46:00Z,57.2,51.8,82.12,20.00,16,0,29.54,M,10,24.00,OVC,M,M,M,1600.00,M,M,M,-RA,KLGA 140446Z 02016G24KT 10SM -RA OVC016 14/11 A2954 RMK AO2 PK WND 04033/0352 P0000 402220139
LGA,2013-06-14T04:51:00Z,55.94,51.98,86.52,10.00,15,0.01,29.54,1000.30,7,23.00,OVC,M,M,M,1600.00,M,M,M,RA,KLGA 140451Z 01015G23KT 7SM RA OVC016 13/11 A2954 RMK AO2 PK WND 04033/0352 SLP003 P0001 T01330111 402220133
LGA,2013-06-14T05:47:00Z,55.4,51.8,87.65,10.00,14,0.14,29.56,M,2,24.00,FEW,BKN,OVC,M,1200.00,2200.00,2900.00,M,+RA BR,KLGA 140547Z 01014G24KT 2SM +RA BR FEW012 BKN022 OVC029 13/11 A2956 RMK AO2 PK WND 01026/0458 SFC VIS 3 P0014
LGA,2013-06-14T05:51:00Z,55.04,51.98,89.4,360.00,14,0.15,29.56,1001.10,2,24.00,FEW,BKN,OVC,M,1200.00,2500.00,3200.00,M,+RA BR,KLGA 140551Z 36014G24KT 2SM +RA BR FEW012 BKN025 OVC032 13/11 A2956 RMK AO2 PK WND 01026/0458 SFC VIS 3 SLP011 P0015 60064 T01280111 10178 20128 51019
LGA,2013-06-14T06:23:00Z,55.4,51.8,87.65,20.00,17,0.05,29.58,M,6,26.00,FEW,BKN,OVC,M,1300.00,4600.00,5500.00,M,-RA,KLGA 140623Z 02017G26KT 6SM -RA FEW013 BKN046 OVC055 13/11 A2958 RMK AO2 PK WND 04030/0604 P0005
LGA,2013-06-14T06:39:00Z,55.4,51.8,87.65,10.00,11,0.06,29.58,M,7,19.00,SCT,BKN,OVC,M,1300.00,2000.00,5500.00,M,-RA,KLGA 140639Z 01011G19KT 7SM -RA SCT013 BKN020 OVC055 13/11 A2958 RMK AO2 PK WND 04030/0604 P0006
LGA,2013-06-14T06:51:00Z,55.94,51.98,86.52,360.00,12,0.07,29.59,1001.90,7,M,FEW,BKN,OVC,M,1100.00,2000.00,5500.00,M,RA,KLGA 140651Z 36012KT 7SM RA FEW011 BKN020 OVC055 13/11 A2959 RMK AO2 PK WND 04030/0604 SLP019 P0007 T01330111
LGA,2013-06-14T07:51:00Z,55.04,51.08,86.47,20.00,14,0.03,29.59,1002.10,10,M,FEW,OVC,M,M,1100.00,2800.00,M,M,-RA,KLGA 140751Z 02014KT 10SM -RA FEW011 OVC028 13/11 A2959 RMK AO2 SLP021 P0003 T01280106
LGA,2013-06-14T08:08:00Z,55.4,51.8,87.65,360.00,10,0,29.61,M,10,17.00,FEW,OVC,M,M,1400.00,3100.00,M,M,-RA,KLGA 140808Z 36010G17KT 10SM -RA FEW014 OVC031 13/11 A2961
LGA,2013-06-14T08:51:00Z,55.04,50,83.08,350.00,15,0.01,29.62,1002.80,10,21.00,FEW,OVC,M,M,1900.00,3900.00,M,M,-RA,KLGA 140851Z 35015G21KT 10SM -RA FEW019 OVC039 13/10 A2962 RMK AO2 SLP028 P0001 60011 T01280100 51018
LGA,2013-06-14T09:30:00Z,55.4,50,81.99,360.00,16,0,29.64,M,10,22.00,FEW,BKN,OVC,M,2100.00,2800.00,3200.00,M,M,KLGA 140930Z 36016G22KT 10SM FEW021 BKN028 OVC032 13/10 A2964 RMK AO2 RAE27 P0000
LGA,2013-06-14T09:41:00Z,55.4,50,81.99,350.00,14,0,29.64,M,10,19.00,SCT,OVC,M,M,2800.00,3200.00,M,M,M,KLGA 140941Z 35014G19KT 10SM SCT028 OVC032 13/10 A2964 RMK AO2 RAE27 P0000
LGA,2013-06-14T09:51:00Z,55.94,50,80.4,360.00,14,0,29.65,1003.90,10,22.00,SCT,OVC,M,M,2400.00,3400.00,M,M,M,KLGA 140951Z 36014G22KT 10SM SCT024 OVC034 13/10 A2965 RMK AO2 RAE27 SLP039 P0000 T01330100
LGA,2013-06-14T10:51:00Z,55.94,50,80.4,360.00,11,0,29.69,1005.20,10,18.00,FEW,BKN,OVC,M,2300.00,3900.00,4900.00,M,M,KLGA 141051Z 36011G18KT 10SM FEW023 BKN039 OVC049 13/10 A2969 RMK AO2 SLP052 T01330100
LGA,2013-06-14T11:51:00Z,57.02,48.92,74.27,10.00,12,0,29.69,1005.50,10,20.00,FEW,BKN,OVC,M,2400.00,4900.00,7500.00,M,M,KLGA 141151Z 01012G20KT 10SM FEW024 BKN049 OVC075 14/09 A2969 RMK AO2 RAB1052E28 SLP055 P0000 60011 70113 T01390094 10139 20128 51027
LGA,2013-06-14T12:51:00Z,59,48.92,69.17,10.00,13,0,29.71,1006.00,10,18.00,FEW,BKN,OVC,M,4200.00,6000.00,7000.00,M,M,KLGA 141251Z 01013G18KT 10SM FEW042 BKN060 OVC070 15/09 A2971 RMK AO2 SLP060 T01500094
LGA,2013-06-14T13:51:00Z,59,48.92,69.17,340.00,14,0,29.75,1007.20,10,19.00,FEW,OVC,M,M,4700.00,8500.00,M,M,-RA,KLGA 141351Z 34014G19KT 10SM -RA FEW047 OVC085 15/09 A2975 RMK AO2 RAB30 SLP072 P0000 T01500094
LGA,2013-06-14T14:51:00Z,60.98,48.02,62.33,350.00,9,0,29.78,1008.50,10,16.00,SCT,BKN,BKN,M,3200.00,6500.00,14000.00,M,M,KLGA 141451Z 35009G16KT 10SM SCT032 BKN065 BKN140 16/09 A2978 RMK AO2 RAE05 SLP085 P0000 60000 T01610089 53030
LGA,2013-06-14T15:51:00Z,62.96,48.92,60.11,30.00,10,0,29.79,1008.80,10,M,SCT,BKN,BKN,BKN,3100.00,4800.00,6000.00,14000.00,M,KLGA 141551Z 03010KT 10SM SCT031 BKN048 BKN060 BKN140 17/09 A2979 RMK AO2 SLP088 T01720094
LGA,2013-06-14T16:51:00Z,64.04,48.92,57.87,60.00,6,0,29.79,1008.80,10,M,SCT,BKN,BKN,BKN,3400.00,4200.00,5500.00,14000.00,M,KLGA 141651Z 06006KT 10SM SCT034 BKN042 BKN055 BKN140 18/09 A2979 RMK AO2 SLP088 T01780094
LGA,2013-06-14T17:51:00Z,66.92,50,54.51,0.00,0,0,29.79,1008.80,10,M,FEW,SCT,BKN,M,4000.00,6000.00,16000.00,M,M,KLGA 141751Z 00000KT 10SM FEW040 SCT060 BKN160 19/10 A2979 RMK AO2 SLP088 60000 T01940100 10194 20139 51003
LGA,2013-06-14T18:51:00Z,69.98,50,49.07,0.00,0,0,29.79,1008.60,10,M,SCT,BKN,M,M,5000.00,16000.00,M,M,M,KLGA 141851Z 00000KT 10SM SCT050 BKN160 21/10 A2979 RMK AO2 SLP086 T02110100
LGA,2013-06-14T19:51:00Z,73.04,51.08,46.04,300.00,4,0,29.77,1007.90,10,M,SCT,SCT,M,M,5000.00,15000.00,M,M,M,KLGA 141951Z 30004KT 10SM SCT050 SCT150 23/11 A2977 RMK AO2 SLP079 T02280106
LGA,2013-06-14T20:51:00Z,73.04,51.08,46.04,M,5,0,29.77,1008.10,10,M,FEW,SCT,SCT,M,5000.00,9000.00,15000.00,M,M,KLGA 142051Z VRB05KT 10SM FEW050 SCT090 SCT150 23/11 A2977 RMK AO2 SLP081 T02280106 55007
LGA,2013-06-14T21:51:00Z,71.06,51.98,50.89,230.00,11,0,29.78,1008.50,10,M,BKN,BKN,OVC,M,5500.00,15000.00,25000.00,M,M,KLGA 142151Z 23011KT 10SM BKN055 BKN150 OVC250 22/11 A2978 RMK AO2 SLP085 T02170111
LGA,2013-06-14T22:51:00Z,71.06,51.98,50.89,310.00,13,0,29.8,1009.00,10,M,SCT,SCT,BKN,M,5500.00,11000.00,25000.00,M,M,KLGA 142251Z 31013KT 10SM SCT055 SCT110 BKN250 22/11 A2980 RMK AO2 SLP090 TCU DSNT E T02170111
LGA,2013-06-14T23:51:00Z,69.98,48.92,47.13,330.00,10,0,29.83,1009.90,10,M,FEW,SCT,SCT,M,5000.00,10000.00,25000.00,M,M,KLGA 142351Z 33010KT 10SM FEW050 SCT100 SCT250 21/09 A2983 RMK AO2 SLP099 T02110094 10239 20194 53018
LGA,2013-06-15T00:51:00Z,68,51.98,56.51,300.00,6,0,29.84,1010.30,10,M,FEW,SCT,SCT,M,5000.00,11000.00,25000.00,M,M,KLGA 150051Z 30006KT 10SM FEW050 SCT110 SCT250 20/11 A2984 RMK AO2 SLP103 T02000111
LGA,2013-06-15T01:51:00Z,68,51.98,56.51,300.00,8,0,29.85,1010.80,10,M,FEW,SCT,SCT,M,5000.00,10000.00,25000.00,M,M,KLGA 150151Z 30008KT 10SM FEW050 SCT100 SCT250 20/11 A2985 RMK AO2 SLP108 T02000111
LGA,2013-06-15T02:51:00Z,66.92,53.96,63.08,300.00,10,0,29.87,1011.40,10,M,FEW,M,M,M,7000.00,M,M,M,M,KLGA 150251Z 30010KT 10SM FEW070 19/12 A2987 RMK AO2 SLP114 T01940122 53015
LGA,2013-06-15T03:51:00Z,66.92,53.96,63.08,300.00,10,0,29.87,1011.60,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150351Z 30010KT 10SM CLR 19/12 A2987 RMK AO2 SLP116 T01940122
LGA,2013-06-15T04:51:00Z,66.02,55.04,67.69,310.00,6,0,29.88,1011.90,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150451Z 31006KT 10SM CLR 19/13 A2988 RMK AO2 SLP119 T01890128 402390128
LGA,2013-06-15T05:51:00Z,66.02,53.96,65.07,310.00,7,0,29.89,1012.10,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150551Z 31007KT 10SM CLR 19/12 A2989 RMK AO2 SLP121 T01890122 10211 20189 52007
LGA,2013-06-15T06:51:00Z,66.02,53.96,65.07,320.00,9,0,29.9,1012.40,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150651Z 32009KT 10SM CLR 19/12 A2990 RMK AO2 SLP124 T01890122
LGA,2013-06-15T07:51:00Z,66.02,53.96,65.07,310.00,10,0,29.9,1012.60,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150751Z 31010KT 10SM CLR 19/12 A2990 RMK AO2 SLP126 T01890122
LGA,2013-06-15T08:51:00Z,64.94,53.06,65.37,320.00,8,0,29.92,1013.00,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150851Z 32008KT 10SM CLR 18/12 A2992 RMK AO2 SLP130 T01830117 53009
LGA,2013-06-15T09:51:00Z,64.94,53.96,67.57,310.00,6,0,29.93,1013.50,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 150951Z 31006KT 10SM CLR 18/12 A2993 RMK AO2 SLP135 T01830122
LGA,2013-06-15T10:51:00Z,64.94,53.06,65.37,330.00,6,0,29.95,1014.10,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 151051Z 33006KT 10SM FEW250 18/12 A2995 RMK AO2 SLP141 T01830117
LGA,2013-06-15T11:51:00Z,66.02,53.96,65.07,310.00,10,0,29.96,1014.40,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 151151Z 31010KT 10SM FEW250 19/12 A2996 RMK AO2 SLP144 T01890122 10189 20178 51014
LGA,2013-06-15T12:51:00Z,69.08,53.96,58.56,320.00,9,0,29.99,1015.50,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 151251Z 32009KT 10SM FEW250 21/12 A2999 RMK AO2 SLP155 T02060122
LGA,2013-06-15T13:51:00Z,71.96,53.06,51.36,310.00,8,0,30,1015.80,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 151351Z 31008KT 10SM FEW250 22/12 A3000 RMK AO2 SLP158 T02220117
LGA,2013-06-15T14:51:00Z,73.94,48.92,41.21,310.00,5,0,29.98,1015.20,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 151451Z 31005KT 10SM FEW250 23/09 A2998 RMK AO2 SLP152 T02330094 50008
LGA,2013-06-15T15:51:00Z,75.92,44.96,33.22,320.00,7,0,29.98,1015.30,10,M,FEW,SCT,M,M,6000.00,25000.00,M,M,M,KLGA 151551Z 32007KT 10SM FEW060 SCT250 24/07 A2998 RMK AO2 SLP153 T02440072
LGA,2013-06-15T16:51:00Z,77,44.96,32.05,330.00,8,0,29.96,1014.60,10,M,FEW,SCT,M,M,7500.00,25000.00,M,M,M,KLGA 151651Z 33008KT 10SM FEW075 SCT250 25/07 A2996 RMK AO2 SLP146 T02500072
LGA,2013-06-15T17:51:00Z,78.08,46.04,32.22,320.00,11,0,29.96,1014.50,10,17.00,SCT,SCT,M,M,7500.00,25000.00,M,M,M,KLGA 151751Z 32011G17KT 10SM SCT075 SCT250 26/08 A2996 RMK AO2 SLP145 T02560078 10261 20189 58007
LGA,2013-06-15T18:51:00Z,78.98,46.04,31.28,330.00,7,0,29.94,1013.90,10,M,SCT,SCT,M,M,8000.00,25000.00,M,M,M,KLGA 151851Z 33007KT 10SM SCT080 SCT250 26/08 A2994 RMK AO2 SLP139 T02610078
LGA,2013-06-15T19:51:00Z,78.98,50,36.29,310.00,8,0,29.93,1013.40,10,M,BKN,M,M,M,7000.00,M,M,M,M,KLGA 151951Z 31008KT 10SM BKN070 26/10 A2993 RMK AO2 SLP134 T02610100
LGA,2013-06-15T20:51:00Z,80.96,48.02,31.59,260.00,10,0,29.92,1013.10,10,15.00,BKN,M,M,M,7000.00,M,M,M,M,KLGA 152051Z 26010G15KT 10SM BKN070 27/09 A2992 RMK AO2 SLP131 T02720089 56014
LGA,2013-06-15T21:51:00Z,78.98,48.02,33.7,290.00,6,0,29.92,1013.20,10,M,SCT,SCT,M,M,7500.00,25000.00,M,M,M,KLGA 152151Z 29006KT 10SM SCT075 SCT250 26/09 A2992 RMK AO2 SLP132 T02610089
LGA,2013-06-15T22:51:00Z,80.06,44.96,28.98,310.00,7,0,29.93,1013.30,10,M,SCT,SCT,M,M,7000.00,25000.00,M,M,M,KLGA 152251Z 31007KT 10SM SCT070 SCT250 27/07 A2993 RMK AO2 SLP133 T02670072
LGA,2013-06-15T23:51:00Z,78.98,44.96,30.02,290.00,8,0,29.93,1013.40,10,M,FEW,SCT,M,M,7000.00,25000.00,M,M,M,KLGA 152351Z 29008KT 10SM FEW070 SCT250 26/07 A2993 RMK AO2 SLP134 T02610072 10278 20250 51003
LGA,2013-06-16T00:51:00Z,75.92,48.92,38.57,320.00,6,0,29.94,1013.90,10,M,FEW,SCT,M,M,7500.00,25000.00,M,M,M,KLGA 160051Z 32006KT 10SM FEW075 SCT250 24/09 A2994 RMK AO2 SLP139 T02440094
LGA,2013-06-16T01:51:00Z,75.02,48.92,39.75,0.00,0,0,29.96,1014.50,10,M,FEW,SCT,M,M,7500.00,25000.00,M,M,M,KLGA 160151Z 00000KT 10SM FEW075 SCT250 24/09 A2996 RMK AO2 SLP145 T02390094
LGA,2013-06-16T02:51:00Z,75.92,46.94,35.81,280.00,3,0,29.97,1014.70,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 160251Z 28003KT 10SM SCT250 24/08 A2997 RMK AO2 SLP147 T02440083 51013
LGA,2013-06-16T03:51:00Z,73.04,53.06,49.52,300.00,4,0,29.97,1014.90,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 160351Z 30004KT 10SM SCT250 23/12 A2997 RMK AO2 SLP149 T02280117
LGA,2013-06-16T04:51:00Z,73.04,51.08,46.04,300.00,3,0,29.97,1014.80,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 160451Z 30003KT 10SM SCT250 23/11 A2997 RMK AO2 SLP148 T02280106 402780178
LGA,2013-06-16T05:51:00Z,71.96,50,45.87,290.00,4,0,29.97,1015.00,10,M,FEW,M,M,M,25000.00,M,M,M,M,KLGA 160551Z 29004KT 10SM FEW250 22/10 A2997 RMK AO2 SLP150 T02220100 10261 20217 51003
LGA,2013-06-16T06:51:00Z,69.98,51.08,51.07,0.00,0,0,29.98,1015.10,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 160651Z 00000KT 10SM CLR 21/11 A2998 RMK AO2 SLP151 T02110106
LGA,2013-06-16T07:51:00Z,69.08,51.98,54.45,310.00,6,0,29.98,1015.10,10,M,CLR,M,M,M,M,M,M,M,M,KLGA 160751Z 31006KT 10SM CLR 21/11 A2998 RMK AO2 SLP151 T02060111
LGA,2013-06-16T08:51:00Z,69.08,48.02,46.99,0.00,0,0,29.97,1014.80,10,M,SCT,M,M,M,25000.00,M,M,M,M,KLGA 160851Z 00000KT 10SM SCT250 21/09 A2997 RMK AO2 SLP148 T02060089 58002
LGA,2013-06-16T09:51:00Z,69.08,48.02,46.99,0.00,0,0,29.96,1014.60,10,M,SCT,BKN,M,M,19000.00,25000.00,M,M,M,KLGA 160951Z 00000KT 10SM SCT190 BKN250 21/09 A2996 RMK AO2 SLP146 T02060089
LGA,2013-06-16T10:51:00Z,69.98,48.92,47.13,0.00,0,0,29.97,1014.70,10,M,SCT,BKN,BKN,M,8500.00,17000.00,25000.00,M,M,KLGA 161051Z 00000KT 10SM SCT085 BKN170 BKN250 21/09 A2997 RMK AO2 SLP147 T02110094
LGA,2013-06-16T11:51:00Z,69.98,50,49.07,220.00,5,0,29.97,1014.90,10,M,SCT,BKN,BKN,M,8000.00,16000.00,25000.00,M,M,KLGA 161151Z 22005KT 10SM SCT080 BKN160 BKN250 21/10 A2997 RMK AO2 SLP149 T02110100 10217 20200 53001
LGA,2013-06-16T12:51:00Z,71.06,51.08,49.23,220.00,3,0,29.96,1014.40,10,M,FEW,SCT,SCT,BKN,4400.00,8000.00,11000.00,13000.00,-RA,KLGA 161251Z 22003KT 10SM -RA FEW044 SCT080 SCT110 BKN130 BKN250 22/11 A2996 RMK AO2 RAB26 SLP144 P0000 T02170106
LGA,2013-06-16T13:51:00Z,73.04,48.92,42.48,210.00,4,0,29.93,1013.60,10,M,FEW,SCT,BKN,BKN,5000.00,7500.00,11000.00,13000.00,M,KLGA 161351Z 21004KT 10SM FEW050 SCT075 BKN110 BKN130 BKN250 23/09 A2993 RMK AO2 RAE1257 SLP136 P0000 T02280094
LGA,2013-06-16T14:51:00Z,77,48.02,35.98,210.00,9,0,29.92,1013.00,10,M,FEW,SCT,BKN,BKN,5500.00,7500.00,11000.00,25000.00,M,KLGA 161451Z 21009KT 10SM FEW055 SCT075 BKN110 BKN250 25/09 A2992 RMK AO2 RAB11E23 SLP130 P0000 60000 T02500089 58019
LGA,2013-06-16T15:51:00Z,80.06,44.96,28.98,240.00,12,0,29.88,1011.80,10,17.00,FEW,SCT,SCT,BKN,7500.00,10000.00,14000.00,18000.00,M,KLGA 161551Z 24012G17KT 10SM FEW075 SCT100 SCT140 BKN180 BKN250 27/07 A2988 RMK AO2 SLP118 T02670072
LGA,2013-06-16T16:51:00Z,80.96,46.94,30.33,190.00,14,0,29.86,1011.00,10,20.00,FEW,SCT,SCT,BKN,7000.00,10000.00,13000.00,17000.00,M,KLGA 161651Z 19014G20KT 10SM FEW070 SCT100 SCT130 BKN170 BKN250 27/08 A2986 RMK AO2 SLP110 T02720083
